Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
loris karius,Liverpool,Goalkeeper,"Jun 22, 1993 (25)",Germany,"1,89 m",right,30.06.2021,5.00m,Goalkeeper,27.0,22/06/1993,Biberach an der Ri,Germany,Germany,189 cm,75 kg,,40.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
virgil van dijk,Liverpool,Centre-Back,"Jul 8, 1991 (26)",Netherlands,"1,93 m",right,30.06.2023,90.00m,Defender,29.0,08/07/1991,Breda,Netherlands,Netherlands,193 cm,92 kg,7.439473,40.0,Premier League,2018-2019,8.0,31.0,8.0,4.0,0.0,2.0,2724.0,7.0,88.0,38.0,18.0,40.0,322.0,244.0,12.0,9.0,22.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,3385.0,38.0,0.0,1.0,0.0
joel matip,Liverpool,Centre-Back,"Aug 8, 1991 (26)",Cameroon,"1,95 m",right,30.06.2024,30.00m,Defender,29.0,08/08/1991,Bochum,Germany,Cameroon,195 cm,90 kg,7.247058,40.0,Premier League,2018-2019,0.0,8.0,2.0,1.0,0.0,0.0,1166.0,3.0,69.0,39.0,7.0,31.0,181.0,127.0,8.0,6.0,17.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1532.0,17.0,5.0,0.0,14.0
andrew robertson,Liverpool,Left-Back,"Mar 11, 1994 (24)",Scotland,"1,78 m",left,30.06.2024,60.00m,Defender,26.0,11/03/1994,Glasgow,Scotland,Scotland,178 cm,64 kg,7.175,40.0,Premier League,2018-2019,0.0,16.0,5.0,0.0,0.0,11.0,1993.0,53.0,82.0,80.0,6.0,30.0,268.0,148.0,48.0,28.0,16.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3219.0,36.0,0.0,3.0,1.0
trent alexander-arnold,Liverpool,Right-Back,"Oct 7, 1998 (19)",England,"1,80 m",right,30.06.2024,80.00m,Defender,22.0,07/10/1998,Liverpool,England,England,175 cm,69 kg,7.4,40.0,Premier League,2018-2019,0.0,29.0,9.0,1.0,0.0,12.0,1315.0,50.0,76.0,61.0,3.0,35.0,187.0,91.0,27.0,14.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2467.0,27.0,2.0,7.0,6.0
fabinho,Liverpool,Defensive Midfield,"Oct 23, 1993 (24)",Brazil,"1,88 m",right,30.06.2023,50.00m,Midfielder,27.0,23/10/1993,Campinas,Brazil,Brazil,188 cm,78 kg,6.925925,40.0,Premier League,2018-2019,0.0,17.0,4.0,1.0,0.0,2.0,1374.0,16.0,81.0,59.0,6.0,28.0,279.0,153.0,16.0,10.0,30.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2013.0,21.0,7.0,3.0,13.0
georginio wijnaldum,Liverpool,Central Midfield,"Nov 11, 1990 (27)",Netherlands,"1,75 m",right,30.06.2021,50.00m,Midfielder,30.0,11/11/1990,Rotterdam,Netherlands,Netherlands,175 cm,69 kg,6.871428,40.0,Premier League,2018-2019,0.0,30.0,10.0,3.0,0.0,0.0,1611.0,25.0,89.0,40.0,7.0,21.0,253.0,131.0,49.0,29.0,30.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2735.0,32.0,3.0,13.0,3.0
alex oxlade-chamberlain,Liverpool,Central Midfield,"Aug 15, 1993 (24)",England,"1,75 m",right,30.06.2023,35.00m,Midfielder,27.0,15/08/1993,Portsmouth,England,England,180 cm,70 kg,6.8,40.0,Premier League,2018-2019,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,38.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,0.0,3.0
james milner,Liverpool,Central Midfield,"Jan 4, 1986 (32)",England,"1,75 m",right,30.06.2022,15.00m,Midfielder,34.0,04/01/1986,Leeds,England,England,175 cm,70 kg,7.148387,40.0,Premier League,2018-2019,9.0,24.0,8.0,5.0,0.0,4.0,1185.0,44.0,81.0,43.0,5.0,18.0,198.0,104.0,20.0,15.0,27.0,28.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,1785.0,19.0,12.0,7.0,14.0
adam lallana,Liverpool,Attacking Midfield,"May 10, 1988 (30)",England,"1,72 m",both,31.07.2020,15.00m,Midfielder,32.0,10/05/1988,St Albans,England,England,172 cm,73 kg,6.76923,40.0,Premier League,2018-2019,0.0,5.0,2.0,0.0,0.0,0.0,248.0,10.0,84.0,16.0,1.0,5.0,80.0,43.0,11.0,8.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,465.0,5.0,8.0,5.0,19.0
mohamed salah,Liverpool,Right Winger,"Jun 15, 1992 (26)",Egypt,"1,75 m",left,30.06.2023,150.00m,Attacker,28.0,15/06/1992,Muhafazat al Gharbiyya,Egypt,Egypt,175 cm,71 kg,7.45,40.0,Premier League,2018-2019,0.0,137.0,64.0,22.0,0.0,8.0,819.0,68.0,74.0,21.0,0.0,5.0,426.0,143.0,151.0,80.0,32.0,25.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,38.0,3262.0,37.0,1.0,13.0,1.0
rafael camacho,Liverpool,Right Winger,"May 22, 2000 (18)",Portugal,"1,75 m",right,-,-,Attacker,20.0,22/05/2000,Lisboa,Portugal,Portugal,175 cm,65 kg,,40.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
divock origi,Liverpool,Centre-Forward,"Apr 18, 1995 (23)",Belgium,"1,85 m",right,30.06.2024,20.00m,Attacker,25.0,18/04/1995,Oostende,Belgium,Belgium,185 cm,75 kg,6.7727270000000015,40.0,Premier League,2018-2019,0.0,13.0,6.0,3.0,0.0,1.0,76.0,3.0,57.0,6.0,0.0,0.0,52.0,21.0,10.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,366.0,4.0,8.0,3.0,21.0
danny ings,Liverpool,Centre-Forward,"Jul 23, 1992 (25)",England,"1,78 m",right,30.06.2020,15.00m,Attacker,28.0,23/07/1992,Winchester,England,England,178 cm,73 kg,7.05,40.0,Premier League,2018-2019,0.0,55.0,23.0,0.0,0.0,3.0,279.0,28.0,71.0,30.0,2.0,5.0,228.0,91.0,37.0,20.0,22.0,16.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simon mignolet,Liverpool,Goalkeeper,"Mar 6, 1988 (30)",Belgium,"1,93 m",right,30.06.2021,8.00m,Goalkeeper,32.0,06/03/1988,Sint-Truiden,Belgium,Belgium,193 cm,87 kg,,40.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
joe gomez,Liverpool,Centre-Back,"May 23, 1997 (21)",England,"1,88 m",right,30.06.2024,35.00m,Defender,23.0,23/05/1997,London,England,England,188 cm,77 kg,6.973333,40.0,Premier League,2018-2019,0.0,5.0,1.0,0.0,0.0,0.0,689.0,7.0,87.0,17.0,5.0,14.0,94.0,54.0,5.0,4.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1060.0,12.0,4.0,1.0,6.0
dejan lovren,Liverpool,Centre-Back,"Jul 5, 1989 (28)",Croatia,"1,88 m",right,30.06.2021,20.00m,Defender,31.0,05/07/1989,Zenica,Bosnia and Herzegovina,Croatia,188 cm,84 kg,7.136363,40.0,Premier League,2018-2019,0.0,6.0,1.0,1.0,0.0,0.0,711.0,1.0,72.0,15.0,7.0,11.0,116.0,78.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,985.0,11.0,2.0,1.0,8.0
alberto moreno,Liverpool,Left-Back,"Jul 5, 1992 (25)",Spain,"1,71 m",left,-,9.00m,Defender,28.0,05/07/1992,Sevilla,Spain,Spain,171 cm,65 kg,6.75,40.0,Premier League,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,92.0,3.0,87.0,3.0,0.0,2.0,12.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,2.0,0.0,1.0,16.0
naby keita,Liverpool,Central Midfield,"Feb 10, 1995 (23)",Guinea,"1,72 m",right,30.06.2023,60.00m,Midfielder,25.0,10/02/1995,Conakry,Guinea,Guinea,172 cm,64 kg,6.747826,40.0,Premier League,2018-2019,0.0,27.0,10.0,2.0,0.0,1.0,889.0,11.0,88.0,37.0,4.0,12.0,205.0,85.0,43.0,24.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1392.0,16.0,9.0,11.0,16.0
jordan henderson,Liverpool,Central Midfield,"Jun 17, 1990 (28)",England,"1,87 m",right,30.06.2023,35.00m,Midfielder,30.0,17/06/1990,Sunderland,England,England,182 cm,67 kg,6.9375,40.0,Premier League,2018-2019,21.0,16.0,1.0,1.0,0.0,3.0,1518.0,16.0,85.0,46.0,3.0,30.0,172.0,89.0,14.0,7.0,12.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1983.0,21.0,11.0,6.0,12.0
curtis jones,Liverpool,Central Midfield,"Jan 30, 2001 (17)",England,"1,85 m",right,-,-,Midfielder,19.0,30/01/2001,,England,England,185 cm,75 kg,,40.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sadio mane,Liverpool,Left Winger,"Apr 10, 1992 (26)",Senegal,"1,74 m",right,30.06.2023,120.00m,Attacker,28.0,10/04/1992,Sedhiou,Senegal,Senegal,175 cm,69 kg,7.363888,40.0,Premier League,2018-2019,0.0,87.0,42.0,22.0,0.0,1.0,925.0,45.0,77.0,35.0,4.0,15.0,417.0,186.0,101.0,51.0,64.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,3086.0,35.0,1.0,10.0,1.0
xherdan shaqiri,Liverpool,Right Winger,"Oct 10, 1991 (26)",Switzerland,"1,69 m",left,30.06.2023,25.00m,Midfielder,29.0,10/10/1991,Gjilan,Kosovo,Switzerland,169 cm,72 kg,6.930434,40.0,Premier League,2018-2019,0.0,26.0,10.0,6.0,0.0,3.0,519.0,21.0,78.0,14.0,1.0,6.0,91.0,38.0,16.0,6.0,14.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1058.0,11.0,13.0,7.0,26.0
roberto firmino,Liverpool,Centre-Forward,"Oct 2, 1991 (26)",Brazil,"1,81 m",right,30.06.2023,80.00m,Attacker,29.0,02/10/1991,Maceio,Brazil,Brazil,181 cm,76 kg,7.102941,40.0,Premier League,2018-2019,0.0,75.0,35.0,12.0,0.0,6.0,1033.0,44.0,79.0,29.0,1.0,6.0,339.0,118.0,72.0,49.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,2620.0,31.0,3.0,16.0,3.0
daniel sturridge,Liverpool,Centre-Forward,"Sep 1, 1989 (28)",England,"1,85 m",left,-,15.00m,Attacker,31.0,01/09/1989,Birmingham,England,England,188 cm,76 kg,6.886666,40.0,Premier League,2018-2019,0.0,18.0,6.0,2.0,0.0,1.0,152.0,9.0,77.0,2.0,0.0,1.0,59.0,21.0,9.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,496.0,4.0,14.0,1.0,31.0
david de gea,Manchester United,Goalkeeper,"Nov 7, 1990 (27)",Spain,"1,89 m",right,30.06.2023,65.00m,Goalkeeper,30.0,07/11/1990,Madrid,Spain,Spain,192 cm,76 kg,6.647367999999998,33.0,Premier League,2018-2019,4.0,0.0,0.0,0.0,54.0,0.0,569.0,0.0,60.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3420.0,38.0,0.0,0.0,0.0
victor lindelof,Manchester United,Centre-Back,"Jul 17, 1994 (23)",Sweden,"1,87 m",right,30.06.2024,35.00m,Defender,26.0,17/07/1994,Vasteras,Sweden,Sweden,187 cm,80 kg,6.84,33.0,Premier League,2018-2019,0.0,8.0,1.0,1.0,0.0,1.0,1329.0,5.0,87.0,40.0,12.0,24.0,201.0,131.0,8.0,8.0,15.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2602.0,29.0,1.0,2.0,3.0
phil jones,Manchester United,Centre-Back,"Feb 21, 1992 (26)",England,"1,85 m",right,30.06.2023,20.00m,Defender,28.0,21/02/1992,Preston,England,England,180 cm,71 kg,7.023528999999999,33.0,Premier League,2018-2019,0.0,5.0,2.0,0.0,0.0,1.0,698.0,3.0,87.0,19.0,11.0,23.0,111.0,78.0,3.0,3.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1263.0,15.0,3.0,3.0,7.0
marcos rojo,Manchester United,Centre-Back,"Mar 20, 1990 (28)",Argentina,"1,86 m",left,30.06.2021,12.00m,Defender,30.0,20/03/1990,La Plata,Argentina,Argentina,187 cm,85 kg,6.48,33.0,Premier League,2018-2019,0.0,6.0,4.0,0.0,0.0,0.0,90.0,0.0,58.0,5.0,2.0,6.0,19.0,10.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,211.0,2.0,3.0,2.0,9.0
luke shaw,Manchester United,Left-Back,"Jul 12, 1995 (22)",England,"1,81 m",left,30.06.2023,30.00m,Defender,25.0,12/07/1995,Kingston upon Thames,England,England,185 cm,75 kg,6.9172410000000015,33.0,Premier League,2018-2019,0.0,21.0,7.0,1.0,0.0,4.0,1381.0,33.0,82.0,55.0,12.0,21.0,258.0,147.0,38.0,27.0,17.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2592.0,29.0,0.0,1.0,1.0
matteo darmian,Manchester United,Right-Back,"Dec 2, 1989 (28)",Italy,"1,83 m",right,30.06.2020,10.00m,Defender,31.0,02/12/1989,Legnano,Italy,Italy,182 cm,70 kg,6.74,33.0,Premier League,2018-2019,0.0,1.0,1.0,0.0,0.0,0.0,149.0,2.0,69.0,14.0,0.0,7.0,39.0,22.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,443.0,5.0,1.0,1.0,11.0
antonio valencia,Manchester United,Right-Back,"Aug 4, 1985 (32)",Ecuador,"1,80 m",right,-,5.00m,Defender,35.0,04/08/1985,Lago Agrio,Ecuador,Ecuador,180 cm,83 kg,6.983333,33.0,Premier League,2018-2019,5.0,2.0,0.0,0.0,0.0,0.0,228.0,7.0,85.0,6.0,0.0,5.0,32.0,18.0,6.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,466.0,5.0,1.0,1.0,4.0
james garner,Manchester United,Defensive Midfield,"Mar 13, 2001 (17)",England,"1,82 m",right,-,-,Midfielder,19.0,13/03/2001,Birkenhead,England,England,182 cm,,,33.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
fred,Manchester United,Central Midfield,"Mar 5, 1993 (25)",Brazil,"1,69 m",left,30.06.2023,30.00m,Midfielder,27.0,05/03/1993,Belo Horizonte,Brazil,Brazil,169 cm,64 kg,6.764705,33.0,Premier League,2018-2019,0.0,17.0,2.0,1.0,0.0,1.0,664.0,12.0,84.0,29.0,2.0,16.0,138.0,60.0,16.0,10.0,18.0,25.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1045.0,13.0,4.0,8.0,19.0
marouane fellaini,Manchester United,Central Midfield,"Nov 22, 1987 (30)",Belgium,"1,94 m",right,30.06.2020,12.00m,Midfielder,33.0,22/11/1987,Etterbeek,Belgium,Belgium,194 cm,85 kg,6.7153839999999985,33.0,Premier League,2018-2019,0.0,7.0,3.0,0.0,0.0,1.0,345.0,3.0,72.0,21.0,5.0,4.0,135.0,79.0,4.0,1.0,9.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,744.0,6.0,8.0,0.0,11.0
ashley young,Manchester United,Left Midfield,"Jul 9, 1985 (32)",England,"1,75 m",both,30.06.2020,5.00m,Defender,35.0,09/07/1985,Stevenage,England,England,175 cm,65 kg,7.01,33.0,Premier League,2018-2019,26.0,12.0,3.0,2.0,0.0,2.0,1067.0,40.0,76.0,52.0,10.0,55.0,220.0,121.0,34.0,17.0,32.0,37.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2568.0,28.0,2.0,0.0,8.0
andreas pereira,Manchester United,Attacking Midfield,"Jan 1, 1996 (22)",Brazil,"1,78 m",right,30.06.2023,10.00m,Midfielder,24.0,01/01/1996,Duffel,Belgium,Brazil,178 cm,71 kg,6.542857,33.0,Premier League,2018-2019,0.0,8.0,2.0,1.0,0.0,1.0,291.0,9.0,77.0,8.0,2.0,11.0,78.0,23.0,14.0,7.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,595.0,6.0,9.0,5.0,18.0
marcus rashford,Manchester United,Left Winger,"Oct 31, 1997 (20)",England,"1,85 m",right,30.06.2023,80.00m,Attacker,23.0,31/10/1997,Manchester,England,England,180 cm,70 kg,6.978787,33.0,Premier League,2018-2019,0.0,84.0,40.0,10.0,0.0,6.0,520.0,38.0,78.0,24.0,0.0,3.0,327.0,146.0,87.0,42.0,52.0,26.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,33.0,2343.0,26.0,7.0,15.0,9.0
jesse lingard,Manchester United,Right Winger,"Dec 15, 1992 (25)",England,"1,74 m",right,30.06.2021,40.00m,Midfielder,28.0,15/12/1992,Warrington,England,England,175 cm,62 kg,6.857692,33.0,Premier League,2018-2019,0.0,32.0,14.0,4.0,0.0,2.0,652.0,18.0,80.0,29.0,2.0,10.0,183.0,72.0,29.0,13.0,25.0,27.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,1668.0,19.0,8.0,13.0,10.0
romelu lukaku,Manchester United,Centre-Forward,"May 13, 1993 (25)",Belgium,"1,91 m",left,30.06.2022,75.00m,Attacker,27.0,13/05/1993,Antwerpen,Belgium,Belgium,190 cm,94 kg,6.896875,33.0,Premier League,2018-2019,0.0,55.0,32.0,12.0,0.0,0.0,354.0,23.0,63.0,8.0,1.0,2.0,299.0,124.0,40.0,21.0,3.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,2130.0,22.0,10.0,4.0,11.0
sergio romero,Manchester United,Goalkeeper,"Feb 22, 1987 (31)",Argentina,"1,92 m",right,30.06.2021,3.50m,Goalkeeper,33.0,22/02/1987,Bernardo de Irigoyen,Argentina,Argentina,192 cm,87 kg,,33.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
lee grant,Manchester United,Goalkeeper,"Jan 27, 1983 (35)",England,"1,93 m",right,30.06.2021,750Th.,Goalkeeper,37.0,27/01/1983,Hemel Hempstead,England,England,193 cm,83 kg,,33.0,Premier League,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
eric bailly,Manchester United,Centre-Back,"Apr 12, 1994 (24)",Cote d'Ivoire,"1,87 m",right,30.06.2022,25.00m,Defender,26.0,12/04/1994,Bingerville,Cote d'Ivoire,Cote d'Ivoire,187 cm,77 kg,6.71,33.0,Premier League,2018-2019,0.0,3.0,1.0,0.0,0.0,0.0,263.0,0.0,65.0,15.0,4.0,13.0,50.0,37.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,637.0,8.0,4.0,2.0,13.0
chris smalling,Manchester United,Centre-Back,"Nov 22, 1989 (28)",England,"1,94 m",right,30.06.2022,20.00m,Defender,31.0,22/11/1989,Greenwich,England,England,194 cm,81 kg,6.854166,33.0,Premier League,2018-2019,1.0,11.0,2.0,1.0,0.0,0.0,822.0,2.0,85.0,30.0,25.0,26.0,225.0,140.0,1.0,1.0,8.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,2128.0,24.0,0.0,1.0,4.0
diogo dalot,Manchester United,Right-Back,"Mar 18, 1999 (19)",Portugal,"1,83 m",right,30.06.2023,20.00m,Defender,21.0,18/03/1999,Braga,Portugal,Portugal,183 cm,76 kg,6.825,33.0,Premier League,2018-2019,0.0,15.0,0.0,0.0,0.0,2.0,300.0,17.0,67.0,24.0,2.0,10.0,89.0,59.0,16.0,11.0,2.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1015.0,12.0,4.0,6.0,10.0
nemanja matic,Manchester United,Defensive Midfield,"Aug 1, 1988 (29)",Serbia,"1,94 m",left,30.06.2021,30.00m,Midfielder,32.0,01/08/1988,Sabac,Serbia,Serbia,194 cm,85 kg,6.825,33.0,Premier League,2018-2019,0.0,12.0,3.0,1.0,0.0,0.0,1596.0,13.0,85.0,50.0,18.0,31.0,270.0,142.0,19.0,18.0,20.0,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2441.0,28.0,0.0,4.0,2.0
paul pogba,Manchester United,Central Midfield,"Mar 15, 1993 (25)",France,"1,91 m",both,30.06.2021,100.00m,Midfielder,27.0,15/03/1993,Langny-sur-Marne,France,France,191 cm,84 kg,7.228571,33.0,Premier League,2018-2019,2.0,105.0,50.0,13.0,0.0,9.0,1713.0,55.0,81.0,47.0,9.0,18.0,493.0,234.0,92.0,60.0,69.0,54.0,6.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,35.0,3011.0,34.0,1.0,6.0,3.0
ander herrera,Manchester United,Central Midfield,"Aug 14, 1989 (28)",Spain,"1,82 m",right,-,25.00m,Midfielder,31.0,14/08/1989,Bilbao,Spain,Spain,182 cm,71 kg,6.972727000000001,33.0,Premier League,2018-2019,0.0,21.0,8.0,2.0,0.0,3.0,860.0,15.0,86.0,54.0,6.0,37.0,180.0,91.0,17.0,12.0,20.0,21.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1404.0,16.0,6.0,7.0,9.0
scott mctominay,Manchester United,Central Midfield,"Dec 8, 1996 (21)",Scotland,"1,90 m",right,30.06.2025,12.00m,Midfielder,24.0,08/12/1996,Lancaster,England,Scotland,193 cm,88 kg,6.633333,33.0,Premier League,2018-2019,0.0,15.0,6.0,2.0,0.0,0.0,374.0,1.0,73.0,10.0,4.0,15.0,114.0,61.0,4.0,1.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,861.0,9.0,7.0,1.0,14.0
juan mata,Manchester United,Attacking Midfield,"Apr 28, 1988 (30)",Spain,"1,70 m",left,30.06.2021,20.00m,Midfielder,32.0,28/04/1988,Burgos,Spain,Spain,170 cm,63 kg,6.895453999999999,33.0,Premier League,2018-2019,0.0,19.0,6.0,3.0,0.0,2.0,602.0,31.0,86.0,9.0,1.0,6.0,86.0,30.0,17.0,10.0,9.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,1294.0,16.0,6.0,11.0,17.0
angel gomes,Manchester United,Attacking Midfield,"Aug 31, 2000 (17)",England,"1,68 m",right,-,-,Midfielder,20.0,31/08/2000,London,England,England,161 cm,61 kg,6.5,33.0,Premier League,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,87.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,3.0
alexis sanchez,Manchester United,Left Winger,"Dec 19, 1988 (29)",Chile,"1,68 m",right,30.06.2022,35.00m,Attacker,32.0,19/12/1988,Tocopilla,Chile,Chile,169 cm,62 kg,6.845,33.0,Premier League,2018-2019,0.0,17.0,9.0,1.0,0.0,3.0,285.0,21.0,74.0,17.0,0.0,9.0,135.0,56.0,27.0,14.0,18.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,877.0,9.0,11.0,8.0,14.0
tahith chong,Manchester United,Right Winger,"Dec 4, 1999 (18)",Netherlands,"1,85 m",left,-,-,Attacker,21.0,04/12/1999,Willemstad,Curacao,Netherlands,185 cm,,6.7,33.0,Premier League,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,40.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.0,0.0,3.0
anthony martial,Manchester United,Centre-Forward,"Dec 5, 1995 (22)",France,"1,83 m",right,30.06.2024,60.00m,Attacker,25.0,05/12/1995,Massy,France,France,181 cm,76 kg,7.003703,33.0,Premier League,2018-2019,0.0,39.0,23.0,10.0,0.0,2.0,561.0,36.0,77.0,9.0,0.0,3.0,194.0,87.0,65.0,32.0,28.0,14.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,1623.0,18.0,9.0,11.0,12.0
mason greenwood,Manchester United,Centre-Forward,"Oct 1, 2001 (16)",England,"1,81 m",both,-,-,Attacker,19.0,01/10/2001,,England,England,181 cm,70 kg,6.9,33.0,Premier League,2018-2019,0.0,7.0,4.0,0.0,0.0,0.0,51.0,3.0,90.0,3.0,0.0,0.0,16.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,115.0,1.0,2.0,0.0,2.0
